scope,reference,dataset,seed,condition,scenario,round,gate,policy,n,active,unclustered,eligible,tested,extra_rejected,pre_accepted,final_accepted,valve,newly_rejected,newly_accepted,honest_count,malicious_count,pre_fp,pre_tn,pre_tp,pre_fn,final_fp,final_tn,final_tp,final_fn
gate_v2,9,mnist,137,cutoff_clean,scenario_cut_minmax,29,density_only,P0,90,True,67,29,0,0,52,52,False,0,0,90,0,38,52,0,0,38,52,0,0
gate_v2,9,mnist,137,cutoff_clean,scenario_cut_minmax,29,density_only,P1,90,True,67,29,29,12,40,52,True,0,0,90,0,50,40,0,0,38,52,0,0
gate_v2,9,mnist,137,cutoff_clean,scenario_cut_minmax,29,density_only,P2,90,True,67,29,0,29,23,52,True,0,0,90,0,67,23,0,0,38,52,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,0,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,0,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,0,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,9,original,P0,90,True,20,11,0,0,57,57,False,0,0,90,0,33,57,0,0,33,57,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,9,original,P1,90,True,20,11,11,10,47,47,False,10,0,90,0,43,47,0,0,43,47,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,9,original,P2,90,True,20,11,0,11,46,46,False,11,0,90,0,44,46,0,0,44,46,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,9,density_only,P0,90,True,20,11,0,0,57,57,False,0,0,90,0,33,57,0,0,33,57,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,9,density_only,P1,90,True,20,11,11,10,47,47,False,10,0,90,0,43,47,0,0,43,47,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,9,density_only,P2,90,True,20,11,0,11,46,46,False,11,0,90,0,44,46,0,0,44,46,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,29,original,P0,90,True,63,42,0,0,67,67,False,0,0,90,0,23,67,0,0,23,67,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,29,original,P1,90,True,63,42,42,10,57,57,False,10,0,90,0,33,57,0,0,33,57,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,29,original,P2,90,True,63,42,0,42,25,69,True,0,2,90,0,65,25,0,0,21,69,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,29,density_only,P0,90,True,63,42,0,0,67,67,False,0,0,90,0,23,67,0,0,23,67,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,29,density_only,P1,90,True,63,42,42,10,57,57,False,10,0,90,0,33,57,0,0,33,57,0,0
gate_v2,10,mnist,2024,cutoff_clean,scenario_cut_minmax,29,density_only,P2,90,True,63,42,0,42,25,69,True,0,2,90,0,65,25,0,0,21,69,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,0,density_only,P0,90,True,37,37,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,0,density_only,P1,90,True,37,37,37,25,65,65,False,25,0,90,0,25,65,0,0,25,65,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,0,density_only,P2,90,True,37,37,0,37,53,53,False,37,0,90,0,37,53,0,0,37,53,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,9,original,P0,90,True,59,20,0,0,51,51,False,0,0,90,0,39,51,0,0,39,51,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,9,original,P1,90,True,59,20,20,9,42,51,True,0,0,90,0,48,42,0,0,39,51,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,9,original,P2,90,True,59,20,0,20,31,51,True,0,0,90,0,59,31,0,0,39,51,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,9,density_only,P0,90,True,59,20,0,0,51,51,False,0,0,90,0,39,51,0,0,39,51,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,9,density_only,P1,90,True,59,20,20,9,42,51,True,0,0,90,0,48,42,0,0,39,51,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,9,density_only,P2,90,True,59,20,0,20,31,51,True,0,0,90,0,59,31,0,0,39,51,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,29,original,P0,90,True,56,18,0,0,52,52,False,0,0,90,0,38,52,0,0,38,52,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,29,original,P1,90,True,56,18,18,11,41,52,True,0,0,90,0,49,41,0,0,38,52,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,29,original,P2,90,True,56,18,0,18,34,52,True,0,0,90,0,56,34,0,0,38,52,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,29,density_only,P0,90,True,56,18,0,0,52,52,False,0,0,90,0,38,52,0,0,38,52,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,29,density_only,P1,90,True,56,18,18,11,41,52,True,0,0,90,0,49,41,0,0,38,52,0,0
gate_v2,11,mnist,42,cutoff_clean,scenario_cut_minmax,29,density_only,P2,90,True,56,18,0,18,34,52,True,0,0,90,0,56,34,0,0,38,52,0,0
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,0,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,0,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,0,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,9,density_only,P0,90,True,14,14,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,9,density_only,P1,90,True,14,14,14,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,9,density_only,P2,90,True,14,14,0,14,76,76,False,14,0,72,18,12,60,2,16,12,60,2,16
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,29,density_only,P0,90,True,26,26,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,29,density_only,P1,90,True,26,26,26,1,89,89,False,1,0,72,18,1,71,0,18,1,71,0,18
gate_v2,12,fashion_mnist,137,cutoff_attacked,scenario_cut_backdoor,29,density_only,P2,90,True,26,26,0,26,64,64,False,26,0,72,18,21,51,5,13,21,51,5,13
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,13,fashion_mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,0,density_only,P0,90,True,20,20,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,0,density_only,P1,90,True,20,20,20,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,0,density_only,P2,90,True,20,20,0,20,70,70,False,20,0,72,18,18,54,2,16,18,54,2,16
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,9,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,9,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,9,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,29,density_only,P0,90,True,42,42,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,29,density_only,P1,90,True,42,42,42,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,14,fashion_mnist,42,cutoff_attacked,scenario_cut_backdoor,29,density_only,P2,90,True,42,42,0,42,48,48,False,42,0,72,18,30,42,12,6,30,42,12,6
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,0,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,0,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,0,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,9,density_only,P0,90,True,38,38,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,9,density_only,P1,90,True,38,38,38,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,9,density_only,P2,90,True,38,38,0,38,52,52,False,38,0,72,18,26,46,12,6,26,46,12,6
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,29,density_only,P0,90,True,20,20,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,29,density_only,P1,90,True,20,20,20,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,15,mnist,137,cutoff_attacked,scenario_cut_backdoor,29,density_only,P2,90,True,20,20,0,20,70,70,False,20,0,72,18,14,58,6,12,14,58,6,12
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,density_only,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,density_only,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,0,density_only,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,9,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,16,mnist,2024,cutoff_attacked,scenario_cut_backdoor,29,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,0,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,0,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,0,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,9,density_only,P0,90,True,27,27,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,9,density_only,P1,90,True,27,27,27,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,9,density_only,P2,90,True,27,27,0,27,63,63,False,27,0,72,18,20,52,7,11,20,52,7,11
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,29,original,P1,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,29,original,P2,90,False,0,0,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,29,density_only,P0,90,True,1,1,0,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,29,density_only,P1,90,True,1,1,1,0,90,90,False,0,0,72,18,0,72,0,18,0,72,0,18
gate_v2,17,mnist,42,cutoff_attacked,scenario_cut_backdoor,29,density_only,P2,90,True,1,1,0,1,89,89,False,1,0,72,18,1,71,0,18,1,71,0,18
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,0,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,0,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,0,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,0,density_only,P0,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,0,density_only,P1,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,0,density_only,P2,90,True,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,9,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,9,original,P1,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,9,original,P2,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,9,density_only,P0,90,True,6,6,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,9,density_only,P1,90,True,6,6,6,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,9,density_only,P2,90,True,6,6,0,6,84,84,False,6,0,90,0,6,84,0,0,6,84,0,0
gate_v2,18,fashion_mnist,137,cutoff_clean,scenario_cut_backdoor,29,original,P0,90,False,0,0,0,0,90,90,False,0,0,90,0,0,90,0,0,0,90,0,0
