dataset,scenario,mode,seed,round,gate_reason,layer,density_gap,alert,l0_guard,l0_rejected,threshold,max_distance_over_threshold,malicious_max_distance_over_threshold,distance_auc,constraint_ratio
fashion_mnist,cut_gaussian,attacked,42,4,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.6817407310009003,1190.1689155146687,1190.1689155146687,1.0,
fashion_mnist,cut_gaussian,attacked,42,5,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.5428698062896729,1297.7517316938806,1297.7517316938806,1.0,
fashion_mnist,cut_gaussian,attacked,42,6,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.6011326014995575,1249.783948153093,1249.783948153093,1.0,
fashion_mnist,cut_gaussian,attacked,42,7,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.1823341995477676,1692.9013776968345,1692.9013776968345,1.0,
fashion_mnist,cut_gaussian,attacked,42,8,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.7199835926294327,1162.3345115788109,1162.3345115788109,1.0,
fashion_mnist,cut_gaussian,attacked,42,9,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.4673823118209839,1365.9761082986474,1365.9761082986474,1.0,
fashion_mnist,cut_gaussian,attacked,42,10,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.492614597082138,1338.065641658631,1338.065641658631,1.0,
fashion_mnist,cut_gaussian,attacked,42,11,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.4556707441806793,1373.5030205527964,1373.5030205527964,1.0,
fashion_mnist,cut_gaussian,attacked,42,12,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.5244345366954803,1311.923523233467,1311.923523233467,1.0,
fashion_mnist,cut_gaussian,attacked,42,13,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.3852134346961975,1441.7745867312965,1441.7745867312965,1.0,
fashion_mnist,cut_gaussian,attacked,42,14,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.4871860295534134,1344.6834450120996,1344.6834450120996,1.0,
fashion_mnist,cut_gaussian,attacked,42,15,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.3387899100780487,1492.7361402740976,1492.7361402740976,1.0,
fashion_mnist,cut_gaussian,attacked,42,16,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.3914898782968521,1435.8617275695601,1435.8617275695601,1.0,
fashion_mnist,cut_gaussian,attacked,42,17,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.3778530061244965,1449.6027287823706,1449.6027287823706,1.0,
fashion_mnist,cut_gaussian,attacked,42,18,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.355525180697441,1473.0561090795304,1473.0561090795304,1.0,
fashion_mnist,cut_gaussian,attacked,42,19,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.2318957224488258,1625.3260249611344,1625.3260249611344,1.0,
fashion_mnist,cut_gaussian,attacked,42,20,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.163232959806919,1718.085718512141,1718.085718512141,1.0,
fashion_mnist,cut_gaussian,attacked,42,21,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.2529688701033592,1597.0159181238746,1597.0159181238746,1.0,
fashion_mnist,cut_gaussian,attacked,42,22,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,0.9779505431652069,2047.8455320539729,2047.8455320539729,1.0,
fashion_mnist,cut_gaussian,attacked,42,23,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.267794519662857,1578.0942319280914,1578.0942319280914,1.0,
fashion_mnist,cut_gaussian,attacked,42,24,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.1827155947685242,1690.066221011028,1690.066221011028,1.0,
fashion_mnist,cut_gaussian,attacked,42,25,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,29,0.5938843823969364,3368.7110441515592,3368.7110441515592,1.0,
fashion_mnist,cut_gaussian,attacked,42,26,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.3678324222564697,1461.5410162442556,1461.5410162442556,1.0,
fashion_mnist,cut_gaussian,attacked,42,27,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.092946119606495,1828.734813463338,1828.734813463338,1.0,
fashion_mnist,cut_gaussian,attacked,42,28,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.188555359840393,1681.9414845554181,1681.9414845554181,1.0,
fashion_mnist,cut_gaussian,attacked,42,29,density_gap+l0_outlier_support,L0+L2_SNNC,1,1,False,18,1.0723379999399185,1865.3503007953282,1865.3503007953282,1.0,
fashion_mnist,cut_minmax,attacked,137,0,density_gap_without_l0_support,L0_only,1,0,False,0,1.687910407781601,0.47981538529447465,0.4263456272967038,0.6805555555555556,0.9999986656470574
fashion_mnist,cut_minmax,attacked,137,1,density_gap_without_l0_support,L0_only,1,0,False,0,1.7267682403326035,0.47139446083068254,0.45202877371534556,0.9166666666666666,0.9999988465806837
fashion_mnist,cut_minmax,attacked,137,2,density_gap_without_l0_support,L0_only,1,0,False,0,1.5885162353515625,0.5179719018659046,0.4,0.4305555555555556,0.9999989020939369
fashion_mnist,cut_minmax,attacked,137,3,density_gap_without_l0_support,L0_only,1,0,False,0,1.632528305053711,0.500398367536496,0.4,0.5,0.9999988370420174
fashion_mnist,cut_minmax,attacked,137,4,density_gap_without_l0_support,L0_only,1,0,False,0,1.7051487416028976,0.490825727158021,0.41958981337115303,0.75,0.9999988877627698
fashion_mnist,cut_minmax,attacked,137,5,density_gap_without_l0_support,L0_only,1,0,False,0,1.6978847235441208,0.5015858307893373,0.41714074606438484,0.7222222222222222,0.99999879783524
fashion_mnist,cut_minmax,attacked,137,6,density_gap_without_l0_support,L0_only,1,0,False,0,1.6783878952264786,0.49507522570419127,0.4020568616040678,0.6388888888888888,0.9999987875771132
fashion_mnist,cut_minmax,attacked,137,7,density_gap_without_l0_support,L0_only,1,0,False,0,1.6920093446969986,0.49834904059993573,0.4231626351043263,0.7361111111111112,0.9999988334393175
fashion_mnist,cut_minmax,attacked,137,8,density_gap_without_l0_support,L0_only,1,0,False,0,1.6647234559059143,0.5003922565537958,0.44146308060405826,0.8611111111111112,0.9999987295670073
fashion_mnist,cut_minmax,attacked,137,9,density_gap_without_l0_support,L0_only,1,0,False,0,1.6656462103128433,0.5017235296683094,0.4243388363487532,0.7916666666666666,0.9999987559758449
fashion_mnist,cut_minmax,attacked,137,10,density_gap_without_l0_support,L0_only,1,0,False,0,1.6695386171340942,0.5182949360251137,0.4666486970286906,0.9583333333333334,0.9999987991176441
fashion_mnist,cut_minmax,attacked,137,11,density_gap_without_l0_support,L0_only,1,0,False,0,1.6042526066303253,0.5062135395859374,0.4,0.5416666666666667,0.9999988013294571
fashion_mnist,cut_minmax,attacked,137,12,density_gap_without_l0_support,L0_only,1,0,False,0,1.633995696902275,0.5095181508978178,0.46389724117588343,0.9305555555555556,0.9999987825886357
fashion_mnist,cut_minmax,attacked,137,13,density_gap_without_l0_support,L0_only,1,0,False,0,1.6509892046451569,0.5061586243042506,0.4065935226367809,0.6666666666666667,0.9999987577432271
fashion_mnist,cut_minmax,attacked,137,14,density_gap_without_l0_support,L0_only,1,0,False,0,1.6130916774272919,0.5195119015452263,0.43897271893785605,0.7638888888888888,0.9999988430755744
fashion_mnist,cut_minmax,attacked,137,15,density_gap_without_l0_support,L0_only,1,0,False,0,1.6603291779756546,0.49949333083115255,0.42538347513329966,0.7361111111111112,0.9999987269443513
fashion_mnist,cut_minmax,attacked,137,16,density_gap_without_l0_support,L0_only,1,0,False,0,1.6106274724006653,0.5201335067979259,0.48782501712965937,0.9583333333333334,0.9999987898654856
fashion_mnist,cut_minmax,attacked,137,17,density_gap_without_l0_support,L0_only,1,0,False,0,1.6294453293085098,0.5161936155138227,0.4165502905915374,0.6944444444444444,0.999998755724996
fashion_mnist,cut_minmax,attacked,137,18,density_gap_without_l0_support,L0_only,1,0,False,0,1.6335447877645493,0.5110875875544645,0.44467563998778203,0.7777777777777778,0.9999987338007568
fashion_mnist,cut_minmax,attacked,137,19,density_gap_without_l0_support,L0_only,1,0,False,0,1.641237959265709,0.506177578747143,0.4295047970742031,0.7361111111111112,0.9999988487847703
fashion_mnist,cut_minmax,attacked,137,20,density_gap_without_l0_support,L0_only,1,0,False,0,1.623389795422554,0.5122809829228994,0.4763224209683438,0.9583333333333334,0.9999986952313226
fashion_mnist,cut_minmax,attacked,137,21,density_gap_without_l0_support,L0_only,1,0,False,0,1.6535361856222153,0.49397835490364767,0.44748464936875115,0.8888888888888888,0.9999988399986977
fashion_mnist,cut_minmax,attacked,137,22,density_gap_without_l0_support,L0_only,1,0,False,0,1.6562973707914352,0.50440400051335,0.46834027224013985,0.9305555555555556,0.9999987580917397
fashion_mnist,cut_minmax,attacked,137,23,density_gap_without_l0_support,L0_only,1,0,False,0,1.6699201613664627,0.5027845757041727,0.4291215626586531,0.7916666666666666,0.9999987480638107
fashion_mnist,cut_minmax,attacked,137,24,density_gap_without_l0_support,L0_only,1,0,False,0,1.6661440581083298,0.49662903792925395,0.4330818495357004,0.7916666666666666,0.99999877699237
fashion_mnist,cut_minmax,attacked,137,25,density_gap_without_l0_support,L0_only,1,0,False,0,1.6256096214056015,0.5314578049892653,0.471530008644474,0.9722222222222222,0.9999987046017791
fashion_mnist,cut_minmax,attacked,137,26,density_gap_without_l0_support,L0_only,1,0,False,0,1.6682381927967072,0.4969993542858883,0.4623075083715508,0.9583333333333334,0.9999988241432538
fashion_mnist,cut_minmax,attacked,137,27,density_gap_without_l0_support,L0_only,1,0,False,0,1.6372457146644592,0.5262786999982707,0.444197838063158,0.8333333333333334,0.9999987924992276
fashion_mnist,cut_minmax,attacked,137,28,density_gap_without_l0_support,L0_only,1,0,False,0,1.6197970509529114,0.5072473794128832,0.42129050288888764,0.7222222222222222,0.9999988756886583
fashion_mnist,cut_minmax,attacked,137,29,density_gap_without_l0_support,L0_only,1,0,False,0,1.6359058767557144,0.5085081371534057,0.42281027202696647,0.75,0.9999987270190727
fashion_mnist,cut_minmax,attacked,2024,0,density_gap_without_l0_support,L0_only,1,0,False,0,1.7777792364358902,0.4466167711938029,0.3060240730576139,0.01388888888888884,0.9999989532900179
fashion_mnist,cut_minmax,attacked,2024,1,density_gap_without_l0_support,L0_only,1,0,False,0,1.6397690773010254,0.493650847886427,0.4,0.4305555555555556,0.9999987574339705
fashion_mnist,cut_minmax,attacked,2024,2,density_gap_without_l0_support,L0_only,1,0,False,0,1.6071060299873352,0.5307168237382183,0.47679546218646346,0.9305555555555556,0.9999986436967623
fashion_mnist,cut_minmax,attacked,2024,3,density_gap_without_l0_support,L0_only,1,0,False,0,1.556733101606369,0.542712393985714,0.5280321284679258,0.9583333333333334,0.9999986058996663
fashion_mnist,cut_minmax,attacked,2024,4,density_gap_without_l0_support,L0_only,1,0,False,0,1.5415217727422714,0.5569372770506268,0.5136943410461743,0.9444444444444444,0.9999986005682683
fashion_mnist,cut_minmax,attacked,2024,5,density_gap_without_l0_support,L0_only,1,0,False,0,1.5317059308290482,0.551770166360309,0.4953865776926385,0.9027777777777778,0.9999986156095256
fashion_mnist,cut_minmax,attacked,2024,6,density_gap_without_l0_support,L0_only,1,0,False,0,1.5119238197803497,0.5685129104074776,0.5181691266484132,0.9583333333333334,0.9999985901706545
fashion_mnist,cut_minmax,attacked,2024,7,density_gap_without_l0_support,L0_only,1,0,False,0,1.5125222504138947,0.5636351402141696,0.5210451840894391,0.9305555555555556,0.9999988998300996
fashion_mnist,cut_minmax,attacked,2024,8,density_gap_without_l0_support,L0_only,1,0,False,0,1.5031518787145615,0.5742133752612086,0.5359219940081179,0.9583333333333334,0.9999988951767005
fashion_mnist,cut_minmax,attacked,2024,9,density_gap_without_l0_support,L0_only,1,0,False,0,1.4915944635868073,0.5816170976773942,0.5233855891569973,0.9305555555555556,0.9999989270965841
fashion_mnist,cut_minmax,attacked,2024,10,density_gap_without_l0_support,L0_only,1,0,False,0,1.491757556796074,0.5696992477935929,0.5310953718930912,0.9722222222222222,0.9999985671952422
fashion_mnist,cut_minmax,attacked,2024,11,density_gap_without_l0_support,L0_only,1,0,False,0,1.4901020377874374,0.5758010413198404,0.5502173195536698,0.9722222222222222,0.9999985523630004
fashion_mnist,cut_minmax,attacked,2024,12,density_gap_without_l0_support,L0_only,1,0,False,0,1.4829637855291367,0.587772459640405,0.5632024874594321,0.9583333333333334,0.999998543228013
fashion_mnist,cut_minmax,attacked,2024,13,density_gap_without_l0_support,L0_only,1,0,False,0,1.5007620304822922,0.565949061820185,0.5102361344726801,0.9027777777777778,0.9999985982841044
fashion_mnist,cut_minmax,attacked,2024,14,density_gap_without_l0_support,L0_only,1,0,False,0,1.4841878414154053,0.5784320741638534,0.5315416452815883,0.9444444444444444,0.9999989038088124
fashion_mnist,cut_minmax,attacked,2024,15,density_gap_without_l0_support,L0_only,1,0,False,0,1.489613726735115,0.5747972729005584,0.5510332208504097,0.9583333333333334,0.9999988700449748
fashion_mnist,cut_minmax,attacked,2024,16,density_gap_without_l0_support,L0_only,1,0,False,0,1.5085852891206741,0.5638561531031704,0.5558623913831214,0.9722222222222222,0.9999985399218926
fashion_mnist,cut_minmax,attacked,2024,17,density_gap_without_l0_support,L0_only,1,0,False,0,1.5151189267635345,0.5567671876811787,0.5271330616453466,0.9722222222222222,0.9999985735625674
fashion_mnist,cut_minmax,attacked,2024,18,density_gap_without_l0_support,L0_only,1,0,False,0,1.4930219203233719,0.5728131457251786,0.5506604246389328,0.9722222222222222,0.9999985437922125
fashion_mnist,cut_minmax,attacked,2024,19,density_gap_without_l0_support,L0_only,1,0,False,0,1.4933186024427414,0.5688835040173411,0.5477774640631088,0.9722222222222222,0.9999985472408311
fashion_mnist,cut_minmax,attacked,2024,20,density_gap_without_l0_support,L0_only,1,0,False,0,1.487543061375618,0.5737000365380921,0.5497882268206625,0.9861111111111112,0.9999985750332244
fashion_mnist,cut_minmax,attacked,2024,21,density_gap_without_l0_support,L0_only,1,0,False,0,1.5274173766374588,0.5627855001078259,0.514544100530671,0.9305555555555556,0.9999989074062251
fashion_mnist,cut_minmax,attacked,2024,22,density_gap_without_l0_support,L0_only,1,0,False,0,1.4902812987565994,0.5898828514859128,0.5267862457446592,0.9444444444444444,0.9999989415647479
fashion_mnist,cut_minmax,attacked,2024,23,density_gap_without_l0_support,L0_only,1,0,False,0,1.4859171956777573,0.5758781783247925,0.5440386994492431,0.9583333333333334,0.9999988829055152
fashion_mnist,cut_minmax,attacked,2024,24,density_gap_without_l0_support,L0_only,1,0,False,0,1.4900808036327362,0.5720866384533313,0.5461661441376161,0.9861111111111112,0.9999985589339002
fashion_mnist,cut_minmax,attacked,2024,25,density_gap_without_l0_support,L0_only,1,0,False,0,1.4941395819187164,0.5777952151396015,0.5478034758348982,0.9583333333333334,0.9999985524330252
fashion_mnist,cut_minmax,attacked,2024,26,density_gap_without_l0_support,L0_only,1,0,False,0,1.50185227394104,0.5713235755192106,0.5503842139310788,0.9583333333333334,0.9999985801760138
fashion_mnist,cut_minmax,attacked,2024,27,density_gap_without_l0_support,L0_only,1,0,False,0,1.530454307794571,0.5581999677724168,0.5194980870349212,0.9305555555555556,0.9999988915722565
fashion_mnist,cut_minmax,attacked,2024,28,density_gap_without_l0_support,L0_only,1,0,False,0,1.5281514823436737,0.5677528126810353,0.5238930963269451,0.9583333333333334,0.9999989086604235
fashion_mnist,cut_minmax,attacked,2024,29,density_gap_without_l0_support,L0_only,1,0,False,0,1.517665907740593,0.5801921642009945,0.5206612721686998,0.9305555555555556,0.9999989303799511
fashion_mnist,cut_minmax,attacked,42,0,density_gap_without_l0_support,L0_only,1,0,False,0,1.7596093565225601,0.4637491083253021,0.3298059620163833,0.01388888888888884,0.9999989093166148
fashion_mnist,cut_minmax,attacked,42,1,density_gap_without_l0_support,L0_only,1,0,False,0,1.6324910521507263,0.5103746788588195,0.4599374814133808,0.7916666666666666,0.9999986560759713
fashion_mnist,cut_minmax,attacked,42,2,density_gap_without_l0_support,L0_only,1,0,False,0,1.4615299552679062,0.5826408139792559,0.5491028670357845,0.9305555555555556,0.9999985761868153
fashion_mnist,cut_minmax,attacked,42,3,density_gap_without_l0_support,L0_only,1,0,False,0,1.7409653216600418,0.4957082559854796,0.4853174633233478,0.9861111111111112,0.9999985326628154
fashion_mnist,cut_minmax,attacked,42,4,density_gap_without_l0_support,L0_only,1,0,False,0,1.7555249482393265,0.5114622763006108,0.47434151999954843,0.9444444444444444,0.999998552939239
fashion_mnist,cut_minmax,attacked,42,5,density_gap_without_l0_support,L0_only,1,0,False,0,1.7644304037094116,0.508964223303447,0.4803049972924337,0.9722222222222222,0.9999985521513235
fashion_mnist,cut_minmax,attacked,42,6,density_gap_without_l0_support,L0_only,1,0,False,0,1.7417867481708527,0.5152342647528222,0.4923172713882439,0.9861111111111112,0.9999985418138759
fashion_mnist,cut_minmax,attacked,42,7,density_gap_without_l0_support,L0_only,1,0,False,0,1.4631228148937225,0.5915394377610985,0.5541238175423988,0.9444444444444444,0.9999985805806157
fashion_mnist,cut_minmax,attacked,42,8,density_gap_without_l0_support,L0_only,1,0,False,0,1.7700094729661942,0.5100481570119375,0.4885723816874128,0.9722222222222222,0.9999985198303915
fashion_mnist,cut_minmax,attacked,42,9,density_gap_without_l0_support,L0_only,1,0,False,0,1.7698699980974197,0.5040164147083916,0.4546793061930702,0.9027777777777778,0.9999985815637987
fashion_mnist,cut_minmax,attacked,42,10,density_gap_without_l0_support,L0_only,1,0,False,0,1.628708764910698,0.5414436738543393,0.5288362998640587,0.9861111111111112,0.9999985358341187
fashion_mnist,cut_minmax,attacked,42,11,density_gap_without_l0_support,L0_only,1,0,False,0,1.7521308362483978,0.5176379579075331,0.5176379579075331,1.0,0.9999985027069842
fashion_mnist,cut_minmax,attacked,42,12,density_gap_without_l0_support,L0_only,1,0,False,0,1.762266457080841,0.5049910665741052,0.484057880820573,0.9861111111111112,0.9999985483920728
fashion_mnist,cut_minmax,attacked,42,13,density_gap_without_l0_support,L0_only,1,0,False,0,1.7605788260698318,0.46754667745855716,0.45591394937192153,0.9444444444444444,0.9999985767575256
fashion_mnist,cut_minmax,attacked,42,14,density_gap_without_l0_support,L0_only,1,0,False,0,1.7222218960523605,0.522669502771566,0.49502184075626887,0.9722222222222222,0.9999985366196615
fashion_mnist,cut_minmax,attacked,42,15,density_gap_without_l0_support,L0_only,1,0,False,0,1.7678993195295334,0.5061747463782026,0.48722808836672665,0.9861111111111112,0.999998535005492
fashion_mnist,cut_minmax,attacked,42,16,density_gap_without_l0_support,L0_only,1,0,False,0,1.7226039618253708,0.5174836299321651,0.494994225661936,0.9861111111111112,0.9999985394928782
fashion_mnist,cut_minmax,attacked,42,17,density_gap_without_l0_support,L0_only,1,0,False,0,1.7577490210533142,0.5152204627072748,0.5152204627072748,1.0,0.9999985071446059
fashion_mnist,cut_minmax,attacked,42,18,density_gap_without_l0_support,L0_only,1,0,False,0,1.7446071654558182,0.5068132473905032,0.46686422339931366,0.9583333333333334,0.9999985790802867
fashion_mnist,cut_minmax,attacked,42,19,density_gap_without_l0_support,L0_only,1,0,False,0,1.5983884036540985,0.5577296372393012,0.522943451901781,0.9722222222222222,0.9999985584169313
fashion_mnist,cut_minmax,attacked,42,20,density_gap_without_l0_support,L0_only,1,0,False,0,1.6355829685926437,0.5123271540458199,0.48422744040600896,0.875,0.9999985777478254
fashion_mnist,cut_minmax,attacked,42,21,density_gap_without_l0_support,L0_only,1,0,False,0,1.7689520120620728,0.510709348209403,0.4962355731113424,0.9861111111111112,0.9999985046147332
fashion_mnist,cut_minmax,attacked,42,22,density_gap_without_l0_support,L0_only,1,0,False,0,1.4508679509162903,0.6179214736956703,0.5727261952568707,0.9722222222222222,0.9999985552220195
fashion_mnist,cut_minmax,attacked,42,23,density_gap_without_l0_support,L0_only,1,0,False,0,1.7654791474342346,0.5082440898958721,0.487795454564637,0.9861111111111112,0.9999985312578067
fashion_mnist,cut_minmax,attacked,42,24,density_gap_without_l0_support,L0_only,1,0,False,0,1.6322991251945496,0.5741476080259452,0.5741476080259452,1.0,0.9999984535368336
fashion_mnist,cut_minmax,attacked,42,25,density_gap_without_l0_support,L0_only,1,0,False,0,1.386823058128357,0.6438583695469512,0.603817161021411,0.9722222222222222,0.9999985525537907
fashion_mnist,cut_minmax,attacked,42,26,density_gap_without_l0_support,L0_only,1,0,False,0,1.6285066306591034,0.5540986993631369,0.5196644475296885,0.9722222222222222,0.9999985309534315
fashion_mnist,cut_minmax,attacked,42,27,density_gap_without_l0_support,L0_only,1,0,False,0,1.4756308495998383,0.5927512354850264,0.5848229655659702,0.9861111111111112,0.9999988347193215
fashion_mnist,cut_minmax,attacked,42,28,density_gap_without_l0_support,L0_only,1,0,False,0,1.739591509103775,0.5173902008368709,0.5040242839745521,0.9722222222222222,0.9999985191960125
fashion_mnist,cut_minmax,attacked,42,29,density_gap_without_l0_support,L0_only,1,0,False,0,1.644752323627472,0.5442362235913021,0.5231509404184513,0.9861111111111112,0.9999985388230457
mnist,cut_backdoor,attacked,137,0,density_gap_without_l0_support,L0_only,1,0,False,0,1.270558163523674,0.5851032152841268,0.5420946039096722,0.2384259259259259,
mnist,cut_backdoor,attacked,137,1,density_gap_without_l0_support,L0_only,1,0,False,0,1.3055183738470078,0.5519768529042103,0.5034023306549097,0.21296296296296294,
mnist,cut_backdoor,attacked,137,2,density_gap_without_l0_support,L0_only,1,0,False,0,1.290258839726448,0.5354319352476945,0.4610668673261783,0.24382716049382713,
mnist,cut_backdoor,attacked,137,3,density_gap_without_l0_support,L0_only,1,0,False,0,1.2405277416110039,0.5630873098128679,0.460186912598596,0.23765432098765432,
mnist,cut_backdoor,attacked,137,4,density_gap_without_l0_support,L0_only,1,0,False,0,1.2169118598103523,0.5982383825203699,0.4359491877681994,0.21604938271604937,
mnist,cut_backdoor,attacked,137,5,density_gap_without_l0_support,L0_only,1,0,False,0,1.1763500422239304,0.6328643967778734,0.48695419756771663,0.2453703703703704,
mnist,cut_backdoor,attacked,137,6,density_gap_without_l0_support,L0_only,1,0,False,0,1.1066651344299316,0.6300637806488585,0.475012980186096,0.2770061728395062,
mnist,cut_backdoor,attacked,137,7,density_gap_without_l0_support,L0_only,1,0,False,0,1.0450928658246994,0.6529468491442824,0.45993949240318616,0.279320987654321,
mnist,cut_backdoor,attacked,137,8,density_gap_without_l0_support,L0_only,1,0,False,0,1.0084030032157898,0.6653233397534429,0.4991686169830765,0.3109567901234568,
mnist,cut_backdoor,attacked,137,9,density_gap_without_l0_support,L0_only,1,0,False,0,0.9792853519320488,0.6659018770562775,0.45598591360430707,0.3001543209876544,
mnist,cut_backdoor,attacked,137,10,density_gap_without_l0_support,L0_only,1,0,False,0,0.9601234272122383,0.6945685614976256,0.5059466575191507,0.3333333333333333,
mnist,cut_backdoor,attacked,137,11,density_gap_without_l0_support,L0_only,1,0,False,0,0.9424615278840065,0.6832891833826377,0.521725764040797,0.3395061728395062,
mnist,cut_backdoor,attacked,137,12,density_gap_without_l0_support,L0_only,1,0,False,0,0.9185310080647469,0.6783573212704787,0.46909611204354007,0.3657407407407407,
mnist,cut_backdoor,attacked,137,13,density_gap_without_l0_support,L0_only,1,0,False,0,0.8726051077246666,0.7528796483408019,0.5288031518350021,0.3966049382716049,
mnist,cut_backdoor,attacked,137,14,density_gap_without_l0_support,L0_only,1,0,False,0,0.859515480697155,0.6971697622137369,0.48558089839034385,0.3942901234567901,
mnist,cut_backdoor,attacked,137,15,density_gap_without_l0_support,L0_only,1,0,False,0,0.8550448715686798,0.7138279178732924,0.5040984407929511,0.4552469135802469,
mnist,cut_backdoor,attacked,137,16,density_gap_without_l0_support,L0_only,1,0,False,0,0.8544217050075531,0.7289105703647779,0.4573236457317995,0.42901234567901236,
mnist,cut_backdoor,attacked,137,17,density_gap_without_l0_support,L0_only,1,0,False,0,0.8369623124599457,0.694587465832164,0.4712823177921645,0.4243827160493827,
mnist,cut_backdoor,attacked,137,18,density_gap_without_l0_support,L0_only,1,0,False,0,0.8150743693113327,0.7688115525200181,0.5310919644090359,0.41975308641975306,
mnist,cut_backdoor,attacked,137,19,density_gap_without_l0_support,L0_only,1,0,False,0,0.8208851143717766,0.7411600580101162,0.48772089105259264,0.3896604938271604,
mnist,cut_backdoor,attacked,137,20,density_gap_without_l0_support,L0_only,1,0,False,0,0.7908667251467705,0.7283106230540498,0.48031276232453385,0.38040123456790126,
mnist,cut_backdoor,attacked,137,21,density_gap_without_l0_support,L0_only,1,0,False,0,0.7657428458333015,0.671085683061162,0.501983760550162,0.4560185185185185,
mnist,cut_backdoor,attacked,137,22,density_gap_without_l0_support,L0_only,1,0,False,0,0.7667870074510574,0.7296086600766584,0.5281358725979657,0.4205246913580247,
mnist,cut_backdoor,attacked,137,23,density_gap_without_l0_support,L0_only,1,0,False,0,0.7643219828605652,0.670300810367463,0.5309516855978561,0.3942901234567901,
mnist,cut_backdoor,attacked,137,24,density_gap_without_l0_support,L0_only,1,0,False,0,0.7560348883271217,0.7497905680298022,0.5690295332411875,0.45833333333333337,
mnist,cut_backdoor,attacked,137,25,density_gap_without_l0_support,L0_only,1,0,False,0,0.7435120269656181,0.782072038583663,0.5265838478134052,0.371141975308642,
mnist,cut_backdoor,attacked,137,26,density_gap_without_l0_support,L0_only,1,0,False,0,0.73749840259552,0.7703830950354679,0.5214142778285596,0.38503086419753085,
mnist,cut_backdoor,attacked,137,27,density_gap_without_l0_support,L0_only,1,0,False,0,0.7067732885479927,0.7824401267932656,0.5095825962280485,0.4575617283950617,
mnist,cut_backdoor,attacked,137,28,density_gap_without_l0_support,L0_only,1,0,False,0,0.7073989510536194,0.7339326948476115,0.5543879287355228,0.41512345679012347,
mnist,cut_backdoor,attacked,137,29,density_gap_without_l0_support,L0_only,1,0,False,0,0.7161812484264374,0.7264842097028199,0.5022456983266028,0.3433641975308642,
mnist,cut_backdoor,attacked,2024,0,no_density_gap,L0_only,0,0,False,0,1.2089548259973526,0.5490471805770835,0.5490471805770835,0.2901234567901234,
mnist,cut_backdoor,attacked,2024,1,density_gap_without_l0_support,L0_only,1,0,False,0,1.2370114400982857,0.522460766084259,0.49192472646247387,0.2723765432098766,
mnist,cut_backdoor,attacked,2024,2,density_gap_without_l0_support,L0_only,1,0,False,0,1.2404093518853188,0.5502410023009591,0.4489841227366382,0.2384259259259259,
mnist,cut_backdoor,attacked,2024,3,density_gap_without_l0_support,L0_only,1,0,False,0,1.1893637850880623,0.5729366489363885,0.4589313015067839,0.25617283950617287,
mnist,cut_backdoor,attacked,2024,4,density_gap_without_l0_support,L0_only,1,0,False,0,1.1623280867934227,0.5973937956553774,0.4348891431613089,0.22376543209876545,
mnist,cut_backdoor,attacked,2024,5,density_gap_without_l0_support,L0_only,1,0,False,0,1.1182795837521553,0.5996194957731025,0.4832844874887357,0.24614197530864196,
mnist,cut_backdoor,attacked,2024,6,density_gap_without_l0_support,L0_only,1,0,False,0,1.0707147791981697,0.6214854952795027,0.4711897846553072,0.253858024691358,
mnist,cut_backdoor,attacked,2024,7,density_gap_without_l0_support,L0_only,1,0,False,0,1.0345110669732094,0.6167684955803837,0.45956034842704946,0.2908950617283951,
mnist,cut_backdoor,attacked,2024,8,density_gap_without_l0_support,L0_only,1,0,False,0,0.9986003860831261,0.6267476113068076,0.46965890253945247,0.34490740740740744,
mnist,cut_backdoor,attacked,2024,9,density_gap_without_l0_support,L0_only,1,0,False,0,0.9819755703210831,0.6101334210631939,0.497925341048948,0.31172839506172845,
