dataset,scenario,mode,seed,round,label_semantics,reference,client_id,actual_attacker,latent_assigned,sample_count,update_norm,top5_cosine_similarity,negative_cosine_other_clients_mean,exact_duplicate_peers,oracle_negative_cosine_honest_mean
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,85,0,0,50,0.6580216147479147,0.5468610495598126,0.13242499622667644,0.0,0.10126544710203551
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,86,0,0,20,0.6300324200883168,0.9023120115801216,-0.8562592056171834,0.0,-0.8644929424571312
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,87,0,0,20,0.667069650967974,0.9425474153705722,-0.03590277981171976,0.0,-0.06811463637435097
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,88,0,0,1103,0.7227009241993352,0.9415667655375645,-0.031458908307948334,0.0,-0.0663768290343552
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,89,1,1,86,0.516642539417854,1.0000000000000009,0.9999999999999942,17.0,0.9999999999999886
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,90,0,0,20,0.6353387949006843,0.8606645869704241,-0.7677044985301787,0.0,-0.7804675524561521
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,91,0,0,20,0.6611127414004884,0.9110050823374586,-0.07923375362742184,0.0,-0.11102228794289208
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,92,0,0,515,0.7253330400374652,0.9440511807765086,-0.03873422979701536,0.0,-0.07376709240515734
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,93,0,0,1843,0.7079774847167206,0.364025668524774,0.09394332006197216,0.0,0.060092249825954576
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,94,0,0,71,0.7516406231756404,0.8902400990587415,-0.2606317910708474,0.0,-0.29467803444383056
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,95,0,0,20,0.6745222944977387,0.9418102824528114,-0.02667080467683385,0.0,-0.05925728381715257
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,96,0,0,2532,0.7425165286880108,0.9448697217589912,-0.02921735108537453,0.0,-0.06510055650644404
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,97,0,0,76,0.6728290649818917,0.964637931350015,-0.04111669303794423,0.0,-0.07359788681078396
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,98,0,0,3259,0.6825235756831407,0.9708854738830078,-0.045519104644141516,0.0,-0.0784604695923065
mnist,cut_minmax,attacked,2024,0,actual_attacker,4,99,0,0,20,0.5151387077218241,0.8448667349245802,-0.7797926239918748,0.0,-0.7896439034657227
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,0,0,0,20,0.4127254024273744,0.6787682127078626,0.7894413673602317,0.0,-0.5596103953041585
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,1,0,0,840,0.8669864327341031,0.2898230067014455,0.6609759753586595,0.0,0.16559311648345415
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,3,0,0,104,0.8428469154263472,0.7251690804973282,0.6916067210723605,0.0,0.05698902834508029
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,4,0,0,20,0.588434086860038,0.6547206748146429,0.6845425301231968,0.0,-0.20354066232898432
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,5,0,0,20,0.4324058884484819,0.8402610077834127,0.8629515165167886,0.0,-0.6948535551923339
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,6,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,7,0,0,20,0.4430071054586111,0.8625686034234142,0.8747289886689045,0.0,-0.7149239955933353
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,8,0,0,20,0.43946030570022726,0.8188655012281469,0.8451548419926773,0.0,-0.6542631809312115
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,9,0,0,2917,0.6828386140277926,0.8411237558841449,0.7902238115107708,0.0,-0.36238199434379215
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,10,0,0,2345,0.7100331916446683,0.6561370736170629,0.6236389424413161,0.0,0.056823857960783555
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,11,0,0,20,0.42693634586219287,0.8635594107516689,0.8571790015619972,0.0,-0.6855046992471715
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,12,0,0,442,0.407272592567633,0.8467845693438413,0.7589335577059055,0.0,-0.5064147992175215
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,13,0,0,20,0.6516435095332618,0.9171559033317116,0.732382103564039,0.0,-0.24681321936848888
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,14,0,0,222,0.49867421818946944,0.788643123842837,0.7599520269903798,0.0,-0.43916215473763204
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,15,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,16,0,0,208,0.7135620797025343,0.9761609070961639,0.6725776678082368,0.0,-0.045388375267692314
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,18,0,0,20,0.45440256545200697,0.8288315494619617,0.8708868689935476,0.0,-0.7014978007110211
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,19,1,1,959,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,20,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,21,0,0,20,0.4162180331030212,0.7535491664874335,0.8480485845577315,0.0,-0.6722504204092071
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,23,0,0,1514,0.7217988600713245,0.9783572075456878,0.6762634448191559,0.0,-0.04459378613458223
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,24,0,0,20,0.43365832740244464,0.8770479163107542,0.8546968354508969,0.0,-0.6770508182908606
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,25,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,27,0,0,20,0.44087534496331476,0.8891097161615485,0.8005389978951557,0.0,-0.5627134164244536
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,28,0,0,20,0.5436049749689753,0.4295524691008654,0.619174591330828,0.0,-0.12394958645269946
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,29,0,0,3555,0.6865675376119603,0.6739040516068138,0.6209192740915366,0.0,0.03448052143122943
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,30,0,0,20,0.44527968079324093,0.8863641523824652,0.8041851429688901,0.0,-0.567161125428851
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,31,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,32,0,0,20,0.4575303696218002,0.9034275736204005,0.7776767433136387,0.0,-0.5058141764807327
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,33,0,0,20,0.4284912208924793,0.8844244278352171,0.8393806094515599,0.0,-0.6482667058162851
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,34,0,0,20,0.46588194962819424,0.7979868366001911,0.8432438391657605,0.0,-0.6360314918869577
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,36,0,0,2410,0.7809057085610344,0.6231037182493171,0.6736433536670504,0.0,0.029015496200789557
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,37,0,0,5088,0.8309633594650996,0.7322468698716142,0.6809126520945938,0.0,0.0703618915514722
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,38,0,0,20,0.7569105174202022,0.3928342064863486,0.6236905798030579,0.0,0.11384949442810506
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,39,0,0,20,0.5217516674180127,0.8056677229075845,0.7603990171646485,0.0,-0.42188420627394935
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,40,0,0,20,0.387359978127106,0.8706323379135229,0.8525955360681036,0.0,-0.6955955506685921
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,41,0,0,20,0.41850969433196605,0.8834479712935398,0.8658013524854258,0.0,-0.7072418827182427
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,42,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,43,0,0,37,0.7460650751683172,0.9611512916803051,0.6839529105043548,0.0,-0.03541419867229444
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,44,0,0,916,0.7695106477195582,0.6193135878559952,0.6662231068950243,0.0,0.033274472664148146
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,45,0,0,20,0.4150834280201468,0.8500491187960485,0.84496870658213,0.0,-0.6666441291628104
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,46,1,1,156,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,47,0,0,20,0.4211874739894048,0.874042519679713,0.8589225325323615,0.0,-0.6918745937881219
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,48,1,1,678,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,49,0,0,20,0.6008352753016066,0.8545789317739223,0.8137577705557739,0.0,-0.4841456561092636
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,50,0,0,183,0.8224126344823822,0.7338097782298778,0.6802865891941934,0.0,0.06171147826071065
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,51,0,0,20,0.40912756568861136,0.8772430769614274,0.8677063838732992,0.0,-0.7153992529101191
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,52,0,0,210,0.738758003005852,0.40157033929274133,0.6090103271724068,0.0,0.12238835617417433
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,53,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,54,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,55,0,0,20,0.403483566463429,0.8206339411502943,0.8320553718727134,0.0,-0.6472943541352629
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,56,0,0,20,0.4237988784849458,0.8862682394933363,0.8159369450051691,0.0,-0.6039583222734297
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,57,0,0,533,0.7233888467278891,0.9792332134639489,0.6760789852983231,0.0,-0.0423975785546054
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,58,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,59,0,0,20,0.40092458673285813,0.8600697860352413,0.8592955214331818,0.0,-0.7022772200392361
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,61,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,62,0,0,20,0.4420766068070958,0.8529691293764541,0.8854418517393469,0.0,-0.7383954569587856
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,63,0,0,283,0.7086101744094667,0.8416670356854858,0.8010770658210898,0.0,-0.3706924524961077
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,64,0,0,20,0.4451576085076433,0.5780789720486459,0.7001622066459866,0.0,-0.36845323704446886
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,65,1,1,5315,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,66,0,0,113,0.7311126851797188,0.9421905903139237,0.7034911862943868,0.0,-0.09844944453556595
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,67,0,0,20,0.4137117487086788,0.8546129910599317,0.8596804431946746,0.0,-0.6969951505306478
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,68,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,69,0,0,20,0.4001140504484142,0.8708839855487527,0.8566964714551915,0.0,-0.6974979180004337
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,70,0,0,5312,0.7290958330084778,0.9560686900013415,0.7078124357484604,0.0,-0.11103479224206897
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,71,0,0,20,0.46913819055275363,0.886137885763603,0.7861570012576721,0.0,-0.5146406231956936
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,72,0,0,20,0.41704327328490415,0.6937465012146561,0.7396731503277907,0.0,-0.46375016232684135
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,73,0,0,242,0.7337828295609491,0.9551917919310634,0.7124700112165807,0.0,-0.11746973413292004
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,74,0,0,288,0.8282031626104001,0.736182210282625,0.6842004620093134,0.0,0.05870082387630596
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,75,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,76,1,1,20,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,77,0,0,20,0.4305048577133523,0.8503345237483517,0.8225321750177722,0.0,-0.6131052744219297
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,78,0,0,20,0.7370561634962426,0.2272139256064169,0.635965656470419,0.0,0.06302341791162237
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,79,0,0,20,0.3993853409296822,0.8414997490202818,0.8067774561804985,0.0,-0.6010502380344034
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,80,0,0,193,0.7034485187644299,0.6379182147842254,0.6193841871803254,0.0,0.05774439370337447
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,81,0,0,662,0.7148943303378623,0.9491517012847156,0.6957600097679817,0.0,-0.09735540064994219
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,82,0,0,20,0.4008110186806791,0.8729603978024925,0.8584539420276784,0.0,-0.7006565540536238
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,83,0,0,20,0.41999713688031065,0.650496667719355,0.7569578136771449,0.0,-0.49336718033789295
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,84,0,0,305,0.6948761371126713,0.8368298606607174,0.794665556258949,0.0,-0.3643758797780543
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,85,0,0,50,0.7248933013520034,0.6484516354407812,0.6290586851496074,0.0,0.06325124494634135
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,87,0,0,20,0.6977983449820048,0.9359694429829023,0.6855780700161987,0.0,-0.09216742214360356
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,88,0,0,1103,0.7246327087555234,0.9497071538865889,0.7017371234880218,0.0,-0.10113278223991065
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,89,1,1,86,0.7517075242971993,0.9999999999999997,-0.9999999999973993,17.0,1.000000000000003
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,90,0,0,20,0.43196629742340653,0.8373452906086575,0.8216639887039373,0.0,-0.6105018390758956
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,91,0,0,20,0.6959032444915555,0.9130657122306923,0.7158515400158972,0.0,-0.16460711805314013
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,92,0,0,515,0.7380912747065314,0.9466093551455019,0.702615051710957,0.0,-0.08887518388558366
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,95,0,0,20,0.7162915942972217,0.9331360997975873,0.6985335656288791,0.0,-0.1023954219947881
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,96,0,0,2532,0.7245499083020583,0.9435970771417382,0.6965355009933359,0.0,-0.08883461637382445
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,97,0,0,76,0.7276963110826522,0.9738134492255444,0.6733722414042509,0.0,-0.03136528409941147
mnist,cut_minmax,attacked,2024,9,actual_attacker,4,98,0,0,3259,0.7248549756568144,0.9794269871862957,0.67422778439375,0.0,-0.03651580905773256
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,0,0,0,20,0.4202717329081446,0.6745457753526262,0.8649281471015002,0.0,-0.5698408843278762
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,1,0,0,840,0.8720430524064203,0.2913463449494144,0.8437822770505413,0.0,0.15769943696668282
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,2,0,0,174,0.6165127034918875,0.6439599624061454,0.7655819981718652,0.0,0.02911690900817176
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,3,0,0,104,0.8205096246783306,0.7202179914951252,0.8404284092918674,0.0,0.07139912676728545
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,4,0,0,20,0.5910457446030521,0.6091391493175878,0.8162145743563395,0.0,-0.20307173145653856
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,5,0,0,20,0.44144365211406517,0.8424723467102959,0.922951546677296,0.0,-0.733964398666282
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,6,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,8,0,0,20,0.4483961315155876,0.8216040641083311,0.9123799778034006,0.0,-0.694913878641676
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,9,0,0,2917,0.6948958985843948,0.8417789109117251,0.8859911753204204,0.0,-0.3714839690416786
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,11,0,0,20,0.439566256539542,0.8699118193655145,0.9233865129535409,0.0,-0.7364660056410104
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,12,0,0,442,0.42865252130973625,0.9081742620341291,0.874391434599162,0.0,-0.5903902723722299
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,13,0,0,20,0.6507770881805132,0.927434754406413,0.860348380429519,0.0,-0.3019429016235893
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,14,0,0,222,0.5029527584472189,0.7565213987292239,0.8501124362728458,0.0,-0.4389163879869306
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,15,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,16,0,0,208,0.7040178557294912,0.903262835480468,0.8095085833027794,0.0,0.014195091941534883
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,17,0,0,1070,0.7417962331235178,0.9709919668669104,0.8554135297019274,0.0,-0.15129589362003812
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,18,0,0,20,0.46432829017549954,0.8281419421351615,0.9284971085729579,0.0,-0.7398387679569539
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,19,1,1,959,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,20,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,21,0,0,20,0.42561864542987216,0.7542700687328842,0.9093431345821695,0.0,-0.7000205477811356
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,22,0,0,20,0.44242204054204015,0.8612264250882286,0.9244855494987363,0.0,-0.7384638383358738
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,23,0,0,1514,0.7195313140853989,0.8974059507189363,0.816755372295751,0.0,0.00854240742213762
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,24,0,0,20,0.44571336395524175,0.8811134097257185,0.9219748312791906,0.0,-0.7282682298829237
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,25,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,26,0,0,20,0.4249824718837268,0.8464448905085058,0.916092858949198,0.0,-0.7216122168113337
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,27,0,0,20,0.4577127792411096,0.8969792267013972,0.8917304881996592,0.0,-0.6204391117970746
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,28,0,0,20,0.5418159923004301,0.5913631160168361,0.7937855775801149,0.0,-0.19842979427041602
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,29,0,0,3555,0.6993537075410536,0.42899961176347645,0.7866784597708523,0.0,0.1102269228144058
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,30,0,0,20,0.4598808006927202,0.894170749159432,0.8927697305460846,0.0,-0.622119542074635
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,31,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,32,0,0,20,0.47431286650399246,0.9184064594573613,0.8805569985951108,0.0,-0.5696198830726439
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,33,0,0,20,0.4447888190888021,0.8885602828561368,0.9135903370763573,0.0,-0.7012166283815764
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,34,0,0,20,0.47362650803518797,0.7911349162670043,0.9074023664876599,0.0,-0.6610239106049316
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,35,0,0,35,0.8597460215579142,0.7235408359573363,0.8524649548153581,0.0,0.06913128964643209
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,37,0,0,5088,0.8083498644375985,0.7334923525503256,0.8355864855015159,0.0,0.07726522374281124
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,38,0,0,20,0.7520520442872012,0.5576287242264499,0.8188976530035678,0.0,0.06006713745874449
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,39,0,0,20,0.5256588257099429,0.8002744420936037,0.839674427939392,0.0,-0.37666876007171723
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,40,0,0,20,0.40365156148704046,0.8716841420677899,0.9163410337366097,0.0,-0.7351520389530911
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,41,0,0,20,0.4325019068991302,0.8880875843548728,0.9284024996822389,0.0,-0.75672414632892
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,42,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,43,0,0,37,0.7161888376165746,0.8820117675216389,0.8128259359841272,0.0,0.021375389620868504
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,44,0,0,916,0.754657192082959,0.5620920592013311,0.8211173783774036,0.0,0.05340282875248828
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,45,0,0,20,0.42685198346312886,0.8538464596604678,0.9134556012235256,0.0,-0.7121465161675475
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,46,1,1,156,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,48,1,1,678,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,49,0,0,20,0.6060173750008493,0.854732641710965,0.8911893105271158,0.0,-0.4882958518357875
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,51,0,0,20,0.42374909858543597,0.8798131100737671,0.9273615006500115,0.0,-0.7580197962772436
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,53,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,54,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,55,0,0,20,0.417066548780468,0.8286102743632494,0.9052709109343501,0.0,-0.6930921808212804
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,56,0,0,20,0.4387859095590227,0.8914871568242712,0.8998058165581989,0.0,-0.6608730477868372
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,57,0,0,533,0.7282064723537321,0.9030620630581063,0.8194032131077639,0.0,0.011636592073394444
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,58,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,59,0,0,20,0.4173097660695727,0.8700369850709707,0.9228728580114879,0.0,-0.7473587146586617
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,60,0,0,3223,0.750401330651638,0.5698026077722909,0.8148709647053244,0.0,0.07801877968302562
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,61,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,62,0,0,20,0.4546014623900232,0.8519488384732344,0.9370298325510893,0.0,-0.7743776755058674
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,63,0,0,283,0.7031549973815385,0.8407343284749279,0.8868035851501409,0.0,-0.36634423134104277
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,64,0,0,20,0.44563787259229837,0.5792108147255108,0.8095561638258691,0.0,-0.3817652642993311
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,65,1,1,5315,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,66,0,0,113,0.734073978153649,0.90385703369586,0.8313673962733649,0.0,-0.03828667119243232
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,67,0,0,20,0.42552364210411336,0.8622601640644326,0.9222570635044643,0.0,-0.7408006111401266
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,68,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,69,0,0,20,0.41333470092276314,0.8775919393621143,0.920394181581945,0.0,-0.7418970349007811
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,70,0,0,5312,0.7496015159254144,0.9695431721823967,0.8576483600544974,0.0,-0.1515235240689117
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,71,0,0,20,0.48477405175457583,0.8985675765317997,0.8832482048707395,0.0,-0.5694210189396534
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,73,0,0,242,0.7142398614652962,0.967319961411415,0.849214675225433,0.0,-0.16091375279419837
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,74,0,0,288,0.8187216433508026,0.7291832251210699,0.8386865344086831,0.0,0.07884185111089892
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,75,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,76,1,1,20,0.7766487963947369,1.0000000000000007,0.9999999999990599,17.0,1.0000000000000075
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,77,0,0,20,0.4473191107538425,0.8540715886245067,0.900138882243784,0.0,-0.6557164374975272
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,78,0,0,20,0.7348015448795541,0.2514045459174001,0.8136312316734863,0.0,0.0533012362832373
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,79,0,0,20,0.41321134177246943,0.8489350198155924,0.8907153354456272,0.0,-0.651927454440689
mnist,cut_minmax,attacked,2024,29,actual_attacker,4,80,0,0,193,0.6958950283124341,0.5850803105461682,0.7935548025557494,0.0,0.07190884759735361
